step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
82,2.66242590320567,-6.86041491486763e-05,-1.88890315915733e-13,2.09286431786215e-11,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,-1.34353451574991e-19
83,2.66242590320688,-6.8604149093123e-05,-1.78257659670114e-13,2.00628069699475e-11,2.6624259031943,-6.86041501047452e-05,-1.34022812432751e-22,1.3268032181576e-19
84,2.6624259032081,-6.86041490446113e-05,-1.69369490619727e-13,1.91008212983586e-11,2.6624259031943,-6.86041501047451e-05,4.1297954767225e-21,-2.67323016733118e-19
85,2.66242590320932,-6.86041489973627e-05,-1.62053009774076e-13,1.8048551923665e-11,2.6624259031943,-6.8604150104745e-05,-2.21105766079842e-20,-2.65664410817608e-19
86,2.66242590321054,-6.86041489624535e-05,-1.58317800161624e-13,1.69038192425814e-11,2.6624259031943,-6.8604150104745e-05,-4.33887807571782e-20,2.36577719326021e-21
87,2.66242590321176,-6.86041489269606e-05,-1.54778720679115e-13,1.56766188264434e-11,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-1.29308051178136e-19
88,2.66242590321296,-6.8604148904662e-05,-1.56368781029642e-13,1.43653700897421e-11,2.6624259031943,-6.86041501047451e-05,-4.3953107591103e-20,-6.67349549498771e-19
89,2.66242590321415,-6.86041488838773e-05,-1.58613365076912e-13,1.29809150668393e-11,2.6624259031943,-6.8604150104745e-05,-4.87095639349518e-21,1.68613531881179e-21
90,2.66242590321531,-6.86041488696469e-05,-1.64246504317693e-13,1.15273267203239e-11,2.6624259031943,-6.86041501047451e-05,-1.31201860423534e-20,1.34357786761518e-19
91,2.66242590321643,-6.86041488655138e-05,-1.73329082896442e-13,1.00098199133092e-11,2.6624259031943,-6.8604150104745e-05,5.84725715521879e-21,-1.30989851310421e-19
92,2.66242590321751,-6.86041488646997e-05,-1.85207076154685e-13,8.4399210086518e-12,2.6624259031943,-6.86041501047451e-05,-5.26294248708907e-21,-1.30301539062919e-19
93,2.66242590321855,-6.86041488713734e-05,-2.00675795671969e-13,6.82429884789534e-12,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,3.44292629598903e-20
94,2.66242590321953,-6.86041488828318e-05,-2.19563223163579e-13,5.17435051168981e-12,2.6624259031943,-6.86041501047451e-05,-2.1411444516544e-21,-6.5284700638675e-20
95,2.66242590322044,-6.86041489039194e-05,-2.40877354914665e-13,3.49821558133616e-12,2.6624259031943,-6.86041501047449e-05,-3.91006921945349e-21,1.68180013228505e-21
96,2.66242590322129,-6.86041489233014e-05,-2.66041518241259e-13,1.81317221820371e-12,2.6624259031943,-6.8604150104745e-05,-4.25245012556819e-21,-1.5026884181967e-20
97,2.66242590322206,-6.86041489536843e-05,-2.95446173428067e-13,1.2530983343231e-13,2.6624259031943,-6.8604150104745e-05,-6.2657592760835e-21,3.4639487976426e-20
98,2.66242590322275,-6.86041489858241e-05,-3.26850762054861e-13,-1.54790184587504e-12,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,-3.27474628276053e-20
99,2.66242590322334,-6.86041490211346e-05,-3.61110147737353e-13,-3.19327165279416e-12,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,6.80176258536382e-20
100,2.66242590322405,-6.86041486178023e-05,-1.34581975112082e-13,-6.16803297237937e-12,2.6624259031943,-6.86041501047449e-05,5.78024574900242e-21,1.67816917135467e-21
101,2.66242590322521,-6.8604147880899e-05,3.42964065751174e-13,-1.07458497161565e-11,2.6624259031943,-6.8604150104745e-05,-1.19428510619806e-20,1.37720682800492e-19
