step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
330,2.64988958106904,-4.55266086732779e-06,-1.03366760944014e-05,0.000183051246674634,2.64988958256147,-4.55248651871497e-06,-1.03367056121517e-05,0.000183050790299749
331,2.64993378631939,-4.58531477651519e-06,-1.09764974197389e-05,0.000198618823935917,2.64993378795186,-4.58509840609989e-06,-1.09765254810924e-05,0.000198618389434876
332,2.64998027659654,-4.62043188320054e-06,-1.16028008306327e-05,0.000214839720331591,2.64998027838217,-4.62016669521499e-06,-1.16028256480233e-05,0.000214839324928971
333,2.65002893573012,-4.65807163619446e-06,-1.22146100105349e-05,0.000231770549661996,2.65002893768704,-4.65775016300173e-06,-1.22146292076578e-05,0.000231770215219597
334,2.65007964213594,-4.69829713280044e-06,-1.28109235868716e-05,0.000249470472106286,2.65007964428827,-4.69791135136465e-06,-1.2810934037675e-05,0.000249470226002415
335,2.65013226912048,-4.74117502059185e-06,-1.33907122540652e-05,0.000268001217153986,2.65013227149949,-4.74071650395648e-06,-1.33907099024218e-05,0.000268001093286075
336,2.65018668519815,-4.78677522009799e-06,-1.39529156603931e-05,0.000287427049681166,2.65018668784356,-4.78623546678145e-06,-1.39528952930652e-05,0.000287427089501736
337,2.65024275442041,-4.83517067817213e-06,-1.44964389906217e-05,0.000307814662236543,2.65024275738178,-4.83454154359666e-06,-1.44963939862726e-05,0.000307814915841554
338,2.65030033671617,-4.8864369448389e-06,-1.50201492629757e-05,0.000329232972820788,2.65030034005437,-4.88571129539432e-06,-1.50200713048539e-05,0.000329233499967358
339,2.65035928824236,-4.94065161795263e-06,-1.55228713000377e-05,0.000351752802431727,2.65035929203101,-4.93982427126375e-06,-1.55227500660742e-05,0.000351753673375497
340,2.65041946174409,-4.99789374613758e-06,-1.60033833467456e-05,0.000375446400884852,2.65041946607084,-4.99696265562786e-06,-1.60032062068439e-05,0.000375447696896135
341,2.65048070692334,-5.05824292161232e-06,-1.64604123484026e-05,0.000400386782646133,2.65048071189083,-5.05721081418363e-06,-1.6460164080107e-05,0.000400388595909814
342,2.65054287081553,-5.12177839174389e-06,-1.68926288234821e-05,0.000426646826081286,2.65054287654176,-5.12065471781398e-06,-1.6892291423943e-05,0.000426649258750039
343,2.65060579817285,-5.18857785061881e-06,-1.72986413553731e-05,0.000454298080387119,2.65060580479059,-5.18738122025091e-06,-1.72981940147894e-05,0.000454301242317491
344,2.65066933185398,-5.25871623074752e-06,-1.76769906824981e-05,0.00048340921330795,2.65066933950864,-5.2574771613308e-06,-1.76764100295001e-05,0.000483413218090481
345,2.65073331321847,-5.33226435155537e-06,-1.80261433851407e-05,0.000514044020754397,2.65073332206423,-5.33102826329424e-06,-1.80254041585989e-05,0.000514048979487717
346,2.65079758252621,-5.40928760144261e-06,-1.83444852124229e-05,0.000546258905726458,2.65079759271906,-5.40811778276289e-06,-1.83435615361363e-05,0.000546264918061164
347,2.65086197933943,-5.48984474000803e-06,-1.86303141016964e-05,0.000580099719550506,2.65086199102718,-5.48882487584358e-06,-1.86291815813189e-05,0.000580106861608037
348,2.65092634292764,-5.57398697022128e-06,-1.88818330470663e-05,0.000615597843604601,2.65092635623569,-5.57322262838791e-06,-1.88804718850581e-05,0.000615606152630982
349,2.65099051267342,-5.66175743399914e-06,-1.90971430003164e-05,0.000652765375657658,2.65099052768599,-5.66137569798413e-06,-1.90955423225022e-05,0.000652774831717139
350,2.65105432847797,-5.75319118424657e-06,-1.92742362071238e-05,0.000691589273394944,2.65105434521475,-5.75333750910707e-06,-1.9272399632392e-05,0.000691599779032622
351,2.65111763116448,-5.84831568728019e-06,-1.94109904553769e-05,0.000732024301005319,2.65111764955351,-5.84914693847995e-06,-1.94089427777368e-05,0.000732035660749194
352,2.65118026287773,-5.94715155830675e-06,-1.95051650118286e-05,0.000773984626936828,2.65118028272593,-5.94882442480607e-06,-1.95029594918532e-05,0.000773996529439286
353,2.65124206747721,-6.04971307449782e-06,-1.95543991739928e-05,0.00081733393663,2.65124208844168,-6.05236743655511e-06,-1.9552124521016e-05,0.000817345943288481
354,2.65130289092138,-6.15600758944684e-06,-1.95562145689869e-05,0.00086187396051154,2.65130291248606,-6.15974523472071e-06,-1.95540002010135e-05,0.00086188550506854
355,2.65136258164105,-6.26603255736984e-06,-1.9508022452228e-05,0.000907331383204802,2.65136260310433,-6.27089287606166e-06,-1.95060401498383e-05,0.000907341786810237
356,2.65142099090026,-6.3797688324582e-06,-1.9407137120827e-05,0.000953343205538083,2.65142101137973,-6.38570441840136e-06,-1.94055970207941e-05,0.000953351710651449
357,2.6514779731438,-6.497168859078e-06,-1.92507963800728e-05,0.000999440788537038,2.65147799160446,-6.50402531564015e-06,-1.9249935434815e-05,0.000999446612813969
358,2.6515333863329,-6.61813895146017e-06,-1.90361894674857e-05,0.00104503303198997,2.65153340164244,-6.62564402920317e-06,-1.90362513889753e-05,0.00104503543941188
359,2.65158709227144,-6.7425160355713e-06,-1.87604923485993e-05,0.00108938943953709,2.65158710328319,-6.75028293795594e-06,-1.87616996055228e-05,0.00108938782231744
360,2.6516389569279,-6.87004031491606e-06,-1.842091000301e-05,0.00113162420714277,2.65163896258578,-6.87758870340644e-06,-1.84234304202893e-05,0.00113161816918419
361,2.65168885075642,-7.00032779701747e-06,-1.80147249079607e-05,0.00117068295050432,2.65168885021209,-7.00712234402293e-06,-1.80186378798448e-05,0.00117067237375252
362,2.65173664902307,-7.13284564194649e-06,-1.75393523561568e-05,0.00120533420761777,2.65173664174855,-7.13834939315877e-06,-1.75446206815618e-05,0.00120531929486362
363,2.65178223213751,-7.26689579282075e-06,-1.69924033151524e-05,0.00123416844444429,2.65178221801555,-7.27063065844546e-06,-1.69988573974674e-05,0.00123414972480498
364,2.65182548598834,-7.40160753792842e-06,-1.63717586855066e-05,0.00125560780030311,2.65182546536381,-7.40321426178859e-06,-1.63790970101607e-05,0.00125558609499685
365,2.65186630227814,-7.53595548634334e-06,-1.56756496125201e-05,0.00126793018349628,2.65186627595683,-7.53522980795855e-06,-1.568346509225e-05,0.00126790653199256
366,2.65190457884556,-7.66874978425717e-06,-1.49027773459505e-05,0.0012693113482865,2.65190454803898,-7.6656856887254e-06,-1.4910584920792e-05,0.00126928691552759
367,2.65194021996686,-7.79869104245924e-06,-1.40524191104305e-05,0.00125788813506979,2.6519401861883,-7.79347065268654e-06,-1.40597113974817e-05,0.0012578641010217
368,2.65197313663152,-7.92443155377319e-06,-1.31245466878258e-05,0.00123184479230404,2.65197310155361,-7.91736082421218e-06,-1.31308738484754e-05,0.00123182223809113
369,2.65200324677525,-8.04449692585204e-06,-1.21200477821489e-05,0.00118952213073885,2.65200321207522,-8.03603329788761e-06,-1.21250216764282e-05,0.00118950197060101
370,2.652030475474,-8.15742194054328e-06,-1.10408141406443e-05,0.00112954626752085,2.65203044268871,-8.14808722601405e-06,-1.10441645943892e-05,0.0011295291856861
371,2.65205475510384,-8.2617449754465e-06,-9.88990206430666e-06,0.00105096961599291,2.65205472551138,-8.25207292225646e-06,-9.89149705581163e-06,0.00105095604181866
372,2.65207602547048,-8.35604019657659e-06,-8.67164883015461e-06,0.000953412583077409,2.65207600001079,-8.34652890996362e-06,-8.671494878435e-06,0.000953402695321565
373,2.65209423391486,-8.43894869198058e-06,-7.39174432583595e-06,0.000837190477735512,2.65209421315502,-8.43002606712851e-06,-7.38997138063964e-06,0.000837184231864624
374,2.65210933540175,-8.50921405951412e-06,-6.0572462481249e-06,0.000703407652722153,2.65210931954436,-8.50121712287663e-06,-6.05408104022815e-06,0.000703404823333503
375,2.65212129259494,-8.56570599934111e-06,-4.67653917872316e-06,0.000554000918861706,2.65212128152398,-8.55888885114308e-06,-4.67226106876132e-06,0.00055400115682101
376,2.65213007593266,-8.60753377881424e-06,-3.25915549025282e-06,0.000391717683450206,2.65213006927738,-8.60201353248469e-06,-3.25410545781671e-06,0.000391720540488191
377,2.65213566368837,-8.633963600458e-06,-1.81566970416309e-06,0.000220020967698367,2.65213566090044,-8.62979577632695e-06,-1.81017175065467e-06,0.000220025964522987
378,2.65213804202264,-8.64454311371932e-06,-3.57373802674807e-07,4.29234043111746e-05,2.65213804245573,-8.64171075398749e-06,-3.51727405020757e-07,4.29300594771049e-05
379,2.65213720502601,-8.63909981651787e-06,1.10401531644455e-06,-0.000135237164524812,2.6521372080071,-8.6375303669107e-06,1.10955079124815e-06,-0.000135229307509617
380,2.65213315474832,-8.61775510807095e-06,2.55668982960957e-06,-0.000310058039935301,2.65213315963447,-8.61733485093725e-06,2.56190528873108e-06,-0.000310049394652441
381,2.6521259012104,-8.58092053899777e-06,3.98909171773291e-06,-0.000477339315096173,2.65212590742859,-8.5815086784818e-06,3.99383194406335e-06,-0.000477330241516882
382,2.65211546239581,-8.52928057793427e-06,5.39023450596305e-06,-0.000633328860735625,2.65211546946606,-8.53072116258095e-06,5.39439670489934e-06,-0.000633319658896258
383,2.65210186422071,-8.46376237944437e-06,6.7499854020259e-06,-0.000774918677644595,2.65210187176443,-8.4658936442051e-06,6.75351389285101e-06,-0.000774909591400834
384,2.65208514048125,-8.38549421822189e-06,8.05929068856528e-06,-0.000899774953399187,2.65208514821765,-8.38815632643125e-06,8.06216977324566e-06,-0.000899766172901827
385,2.65206533277738,-8.29575771751015e-06,9.31033546104706e-06,-0.00100639467979176,2.65206534051194,-8.29879854303437e-06,9.31258130478553e-06,-0.00100638634712201
386,2.65204249041411,-8.19593706056094e-06,1.04966342410457e-05,-0.00109409217570282,2.65204249802231,-8.19921645065986e-06,1.04982866968979e-05,-0.00109408439143287
387,2.65201667028062,-8.08746914885469e-06,1.16130555522413e-05,-0.00116292721932514,2.65201667769,-8.09086185051324e-06,1.16141706391796e-05,-0.00116292004921759
388,2.65198793670808,-7.9717977102473e-06,1.26557886549202e-05,-0.00121359157306438,2.65198794388113,-7.9751951934236e-06,1.26564320223956e-05,-0.00121358505447259
389,2.65195636130776,-7.85033363074139e-06,1.3622263669537e-05,-0.0012472722426298,2.65195636822687,-7.85364495768028e-06,1.36225052178833e-05,-0.00124726639026076
390,2.65192202278984,-7.72442276953771e-06,1.45110377595496e-05,-0.00126550840665364,2.65192202944557,-7.72757466986972e-06,1.45109474590121e-05,-0.00126550321760441
391,2.65188500676462,-7.59532171218331e-06,1.53216599978012e-05,-0.00127005558874529,2.65188501314725,-7.59825799378524e-06,1.5321304798635e-05,-0.00127005104673743
392,2.65184540552642,-7.46418118512244e-06,1.60545261744749e-05,-0.00126276640930026,2.65184541162101,-7.46686162562248e-06,1.60539678944118e-05,-0.00126276248818445
393,2.6518033178217,-7.33203638964369e-06,1.67107329393345e-05,-0.001245493061691,2.65180332360567,-7.33443524302429e-06,1.67100269468111e-05,-0.00124548972828207
394,2.6517588486012,-7.19980322930407e-06,1.72919383321151e-05,-0.00122001310960459,2.65175885404452,-7.2019074607317e-06,1.7291132892725e-05,-0.00122001032593447
395,2.65171210875774,-7.0682792407215e-06,1.78002336576546e-05,-0.00118797758496901,2.65171211382445,-7.07008662048129e-06,1.7799369761495e-05,-0.00118797531007133
396,2.65166321484959,-6.93814809397337e-06,1.8238029594956e-05,-0.00115087871134741,2.65166321950036,-6.93966524825003e-06,1.82371411427483e-05,-0.00115087690264738
397,2.65161228881019,-6.80998659200942e-06,1.86079578534697e-05,-0.00111003375721721,2.65161229300537,-6.81122710623766e-06,1.86070721096287e-05,-0.00111003237162149
398,2.65155945764505,-6.68427327553233e-06,1.89127885415829e-05,-0.00106658133508422,2.6515594613476,-6.68525591248607e-06,1.89119267204748e-05,-0.00106658032982442
399,2.65150485311622,-6.56139790325903e-06,1.91553623982445e-05,-0.0010214866935253,2.65150485629429,-6.56214496781173e-06,1.91545403665416e-05,-0.00102148602679873
400,2.65144861141492,-6.44167114226846e-06,1.9338536712755e-05,-0.000975553015992747,2.65144861404397,-6.44220709634346e-06,1.93377656920297e-05,-0.000975552647479036
401,2.65139087282326,-6.32533423171293e-06,1.94651432200398e-05,-0.000929436302796467,2.65139087488752,-6.32568445883882e-06,1.94644305219166e-05,-0.000929436194023095
402,2.65133178136583,-6.21256807603575e-06,1.95379564401213e-05,-0.000883661976071745,2.65133178285899,-6.21275792986057e-06,1.95373061289775e-05,-0.000883662090715017
403,2.65127148445139,-6.1035018194129e-06,1.95596706629197e-05,-0.000838641856884583,2.651271485377,-6.10355583822187e-06,1.95590841969114e-05,-0.000838642160965809
404,2.65121013250674,-5.99822061354259e-06,1.95328841573912e-05,-0.00079469059153739,2.65121013287758,-5.99816195530507e-06,1.95323609447286e-05,-0.000794691053566954
405,2.65114787860204,-5.8967726393596e-06,1.94600891279538e-05,-0.000752040944695362,2.65114787843946,-5.89662268015085e-06,1.94596270323913e-05,-0.000752041535756045
406,2.65108487806988,-5.7991753281198e-06,1.93436662790962e-05,-0.000710857634637228,2.65108487740262,-5.79895341668411e-06,1.9343262042895e-05,-0.000710858328413795
407,2.65102128811811,-5.70542082993976e-06,1.91858829092946e-05,-0.000671249572148064,2.65102128698112,-5.70514417037763e-06,1.91855325136739e-05,-0.000671250344926981
408,2.65095726743812,-5.61548078638972e-06,1.89888936972386e-05,-0.000633280492528161,2.65095726587113,-5.61516441219271e-06,1.89885926590589e-05,-0.000633281323145914
409,2.65089297580915,-5.52931044210504e-06,1.87547434627867e-05,-0.000596978052670685,2.65089297385518,-5.5289672695315e-06,1.87544870790619e-05,-0.000596978922437904
410,2.65082857369944,-5.44685215865139e-06,1.84853713539089e-05,-0.000562341514034161,2.65082857140356,-5.44649310951723e-06,1.84851548849821e-05,-0.000562342406636617
411,2.65076422186583,-5.36803843649141e-06,1.81826159791198e-05,-0.000529348156931933,2.65076421927388,-5.36767258104547e-06,1.81824347885046e-05,-0.000529349058309056
412,2.65070008095227,-5.29279445055629e-06,1.78482211300479e-05,-0.000497958579603561,2.65070007810987,-5.29242918018001e-06,1.78480707988126e-05,-0.00049795947780044
413,2.65063631108865,-5.22104017480265e-06,1.74838418683063e-05,-0.000468121032716719,2.65063630804022,-5.22068139970785e-06,1.7483718253293e-05,-0.000468121917746767
414,2.65057307149064,-5.15269219579517e-06,1.70910506831135e-05,-0.000439774930721561,2.65057306827873,-5.15234451881638e-06,1.70909499736128e-05,-0.000439775794399366
415,2.65051052006177,-5.08766512462451e-06,1.66713436380153e-05,-0.000412853669688681,2.65051051672648,-5.0873320835012e-06,1.66712623923204e-05,-0.000412854504187462
416,2.65044881299865,-5.02587306778922e-06,1.62261464489905e-05,-0.000387286859107973,2.65044880957735,-5.02555712284419e-06,1.62260815376575e-05,-0.000387287659503513
417,2.65038810440069,-4.96723034766206e-06,1.5756820175042e-05,-0.000363002078555253,2.6503881009275,-4.96693314098273e-06,1.57567687977774e-05,-0.000363002843073886
418,2.65032854588424,-4.9116522326884e-06,1.52646666157809e-05,-0.00033992624006783,2.65032854239013,-4.91137491958681e-06,1.52646264116738e-05,-0.000339926966303046
419,2.65027028620349,-4.85905598245246e-06,1.4750933810986e-05,-0.000317986618516743,2.65027028271629,-4.8587991610581e-06,1.47509026542157e-05,-0.000317987304121795
420,2.6502134708783,-4.80936120737654e-06,1.42168205762868e-05,-0.000297111623062697,2.6502134674227,-4.80912499851012e-06,1.42167966979585e-05,-0.00029711226735392
421,2.65015824182996,-4.76249018517271e-06,1.36634813136717e-05,-0.000277231360496789,2.65015823842769,-4.7622743948847e-06,1.3663463145833e-05,-0.000277231963504429
422,2.65010473702598,-4.71836829201097e-06,1.30920300179062e-05,-0.000258278025659435,2.65010473369592,-4.71817245029735e-06,1.30920162372257e-05,-0.000258278588131043
423,2.65005309013453,-4.67692419008472e-06,1.25035442444964e-05,-0.000240186158332625,2.65005308689296,-4.67674763385174e-06,1.25035337360112e-05,-0.000240186681494227
424,2.65000343018988,-4.63809002596381e-06,1.18990686946105e-05,-0.000222892793320037,2.65000342705062,-4.63793195369038e-06,1.18990605133169e-05,-0.000222893278866907
425,2.64995588126899,-4.60180156493026e-06,1.12796184802466e-05,-0.000206337527621747,2.64995587824366,-4.60166107691564e-06,1.12796118406279e-05,-0.000206337977588275
426,2.64991056218074,-4.56799827274232e-06,1.06461821734483e-05,-0.000190462522829926,2.64991055927897,-4.56787440918422e-06,1.06461764105959e-05,-0.000190462939533118
427,2.64986758616831,-4.5366233894223e-06,9.99972452852873e-06,-0.000175212458072449,2.64986758339786,-4.53651514221513e-06,9.99971910389651e-06,-0.000175212844013028
428,2.64982706062507,-4.50762391180229e-06,9.3411890795006e-06,-0.000160534445248608,2.64982705799217,-4.50753027611918e-06,9.34118352086501e-06,-0.000160534803113466
429,2.64978908682571,-4.48095067269128e-06,8.67150036453403e-06,-0.000146377916454469,2.64978908433509,-4.48087062232787e-06,8.67149429662268e-06,-0.000146378248999335
430,2.64975375967197,-4.45655825232449e-06,7.99156611299889e-06,-0.000132694490639174,2.64975375732717,-4.45649079194328e-06,7.99155921808516e-06,-0.000132694800702121
431,2.64972116745508,-4.43440504371775e-06,7.30227914974287e-06,-0.000119437825815299,2.64972116525836,-4.43434917352181e-06,7.30227116074335e-06,-0.0001194381162577
432,2.64969139163377,-4.41445314268097e-06,6.60451918025281e-06,-0.000106563461040257,2.64969138958651,-4.41440790362417e-06,6.60450986247654e-06,-0.000106563734730024
433,2.64966450663047,-4.39666839276156e-06,5.89915440301924e-06,-9.4028651811847e-05,2.64966450473305,-4.39663283288958e-06,5.89914355097099e-06,-9.40289115777222e-05
434,2.64964057964426,-4.38102028672738e-06,5.1870430019802e-06,-8.17922012991099e-05,2.64964057789622,-4.38099348991052e-06,5.18703044060758e-06,-8.17924499520461e-05
435,2.64961967048237,-4.36748198634251e-06,4.46903456549435e-06,-6.98142895754e-05,2.64961966888248,-4.36746304477783e-06,4.46902011397982e-06,-6.98145298175518e-05
436,2.64960183141014,-4.35603022909834e-06,3.74597131253011e-06,-5.80563018984433e-05,2.64960182995641,-4.35601827382525e-06,3.7459548025402e-06,-5.80565362301843e-05
437,2.64958710701974,-4.34664539473086e-06,3.01868934063037e-06,-4.64806563377284e-05,2.6495871057095,-4.34663952681406e-06,3.01867058025e-06,-4.64808876650159e-05
438,2.64957553411832,-4.33931131828752e-06,2.28801955689983e-06,-3.50506345468513e-05,2.64957553294824,-4.33931069755539e-06,2.28799848355543e-06,-3.50508649371818e-05
439,2.64956714163549,-4.3340154908271e-06,1.55478896153977e-06,-2.37302085517282e-05,2.64956714060172,-4.33401919875936e-06,1.55476557051956e-06,-2.37304409873521e-05
440,2.6495619505506,-4.33074867892947e-06,8.19821672973177e-07,-1.24838789521577e-05,2.64956194964902,-4.33075594172302e-06,8.19795931527991e-07,-1.24841115942421e-05
441,2.64955997384035,-4.32950559599542e-06,8.39397317865062e-08,-1.27649252326603e-06,2.64955997306649,-4.32951532131211e-06,8.39116636490743e-08,-1.27672692052007e-06
442,2.64956121644638,-4.33028420942731e-06,-6.52035824207966e-07,9.92692049219739e-06,2.64956121579522,-4.33029520655417e-06,-6.520661795284e-07,9.92667631290525e-06
443,2.64956567526222,-4.33308556376437e-06,-1.38728403056886e-06,2.11612977543288e-05,2.64956567472863,-4.33309693703327e-06,-1.38731665092891e-06,2.11610423015058e-05
444,2.64957333914157,-4.33791468200903e-06,-2.12098320448959e-06,3.24617316105213e-05,2.64957333872023,-4.33792532515822e-06,-2.12101797434061e-06,3.24614635950823e-05
445,2.6495841889261,-4.34477902919012e-06,-2.85230975139287e-06,4.38636269414907e-05,2.64958418861166,-4.34478866425911e-06,-2.85234659853208e-06,4.3863348817132e-05
446,2.64959819749362,-4.35369311263703e-06,-3.58043779174493e-06,5.54028840551119e-05,2.64959819728074,-4.3536987423494e-06,-3.58047622951663e-06,5.54025909544402e-05
447,2.64961532982589,-4.36467078852497e-06,-4.30453722727813e-06,6.71160452363894e-05,2.64961532970959,-4.36467086126585e-06,-4.3045768291861e-06,6.71157364416391e-05
448,2.64963554309684,-4.37773122686943e-06,-5.02377341646325e-06,7.90404795626373e-05,2.64963554307254,-4.37772386076394e-06,-5.02381356829887e-06,7.904015516346e-05
449,2.64965878677971,-4.39289712400395e-06,-5.73730584826422e-06,9.12145507644729e-05,2.64965878684362,-4.39288014699458e-06,-5.73734572149016e-06,9.1214211352131e-05
450,2.64968500277389,-4.41019493592102e-06,-6.44428700683289e-06,0.000103677788306148,2.64968500292336,-4.41016572461547e-06,-6.44432549157216e-06,0.000103677435161284
451,2.64971412555065,-4.42965477897139e-06,-7.14386111681042e-06,0.000116471059174827,2.64971412578467,-4.42961023158994e-06,-7.14389674992407e-06,0.000116470694441172
452,2.64974608231752,-4.45131056957503e-06,-7.83516280803682e-06,0.000129636738986115,2.6497460826372,-4.45124697549178e-06,-7.83519367922443e-06,0.000129636365909938
453,2.64978079320069,-4.47519996930467e-06,-8.51731561937722e-06,0.000143218881295033,2.64978079361003,-4.47511296985704e-06,-8.51733930417803e-06,0.000143218504496465
454,2.64981817144541,-4.50136450629695e-06,-9.18943048070831e-06,0.000157263383293224,2.64981817195205,-4.50124896879581e-06,-9.18944389522825e-06,0.000157263009101608
455,2.64985812363326,-4.52984960017171e-06,-9.85060397324447e-06,0.000171818145485495,2.64985812424955,-4.52969949768678e-06,-9.85060322955485e-06,0.000171817782362216
456,2.64990054991631,-4.56070455307086e-06,-1.04999164252207e-05,0.000186933222274223,2.64990055066052,-4.56051287731375e-06,-1.04998966929448e-05,0.000186932881175914
457,2.64994534426731,-4.59398260156002e-06,-1.11364299056105e-05,0.000202660958685554,2.64994534516499,-4.59374123825151e-06,-1.1136385205428e-05,0.000202660653717917
458,2.64999239474509,-4.62974088839526e-06,-1.17591860213468e-05,0.000219056108170507,2.64999239583088,-4.62944052165408e-06,-1.17591089529256e-05,0.000219055857410137
459,2.65004158377497,-4.66804043060543e-06,-1.23672033251509e-05,0.00023617592485872,2.65004158509453,-4.66767046181991e-06,-1.23670849066164e-05,0.000236175750734815
460,2.65009278844302,-4.70894599343003e-06,-1.29594747087596e-05,0.000254080219577215,2.65009279005532,-4.70849454498881e-06,-1.29593041113636e-05,0.00025408014985736
461,2.65014588080377,-4.75252598443905e-06,-1.35349644356841e-05,0.000272831369968546,2.65014588278366,-4.75197993773686e-06,-1.35347287244426e-05,0.00027283143866201
462,2.65020072820034,-4.79885218545006e-06,-1.40926048727587e-05,0.000292494269632884,2.6502007306414,-4.7981973770523e-06,-1.40922887860937e-05,0.000292494517923541
463,2.65025719359659,-4.84799942706e-06,-1.46312929407689e-05,0.000313136198672089,2.65025719661404,-4.84722101266763e-06,-1.46308787042513e-05,0.000313136675839242
464,2.65031513591978,-4.90004514211265e-06,-1.51498861860142e-05,0.000334826593654396,2.65031513965377,-4.89912819045689e-06,-1.51493534373581e-05,0.000334827357916
465,2.65037441041412,-4.95506870456792e-06,-1.56471984899458e-05,0.000357636690000555,2.65037441503254,-4.9539991636456e-06,-1.56465243617307e-05,0.00035763780912369
466,2.65043486900304,-5.01315063699776e-06,-1.61219953455637e-05,0.000381639003623826,2.65043487470425,-5.0119167161891e-06,-1.61211548138095e-05,0.000381640555155753
467,2.65049636066078,-5.07437155404354e-06,-1.65729887184236e-05,0.000406906611561953,2.65049636767514,-5.07296567991235e-06,-1.65719553032141e-05,0.000406908682445808
468,2.65055873179106,-5.13881084908438e-06,-1.69988314053718e-05,0.000433512182892317,2.65055874038146,-5.13723232383724e-06,-1.69975784003442e-05,0.000433514868147914
469,2.65062182661362,-5.20654516810299e-06,-1.73981109600721e-05,0.000461526701364273,2.65062183707341,-5.20480359052293e-06,-1.73966133129451e-05,0.000461530101495148
470,2.65068548755649,-5.2776465192713e-06,-1.77693431131394e-05,0.000491017810104334,2.65068550020456,-5.27576615019194e-06,-1.77675801803712e-05,0.000491022026753999
471,2.65074955565412,-5.35218034176837e-06,-1.81109648613757e-05,0.000522047695970335,2.6507495708255,-5.35020523891269e-06,-1.81089241331825e-05,0.000522052825427526
472,2.65081387095008,-5.43020334029002e-06,-1.84213272388473e-05,0.000554670417529576,2.65081388898099,-5.42820324219016e-06,-1.84190091903251e-05,0.000554676541609621
473,2.65087827290343,-5.51176148358314e-06,-1.86986880590909e-05,0.000588928565839626,2.65087829410948,-5.50983798005791e-06,-1.86961120978393e-05,0.00058893573986025
474,2.65094260079767,-5.59688835927774e-06,-1.8941204962431e-05,0.000624849132561159,2.65094262544398,-5.59518064431238e-06,-1.89384162533575e-05,0.000624857370392446
475,2.65100669415074,-5.68560420516112e-06,-1.91469292238197e-05,0.000662438446364933,2.65100672241342,-5.68429333311746e-06,-1.91440059113893e-05,0.000662447702944674
476,2.65107039312427,-5.77791602773459e-06,-1.93138009941917e-05,0.000701676027919604,2.65107042504328,-5.77722612320166e-06,-1.93108609274871e-05,0.00070168618032677
477,2.65113353892959,-5.87381912371311e-06,-1.94396467147035e-05,0.00074250720907372,2.65113357435478,-5.87401361579633e-06,-1.94368523768767e-05,0.000742518038034266
478,2.65119597422773,-5.97330008251473e-06,-1.95221795925448e-05,0.000784834366813258,2.65119601276127,-5.97467089007989e-06,-1.95197394770062e-05,0.000784845541452577
479,2.65125754352027,-6.07634119556556e-06,-1.95590039749654e-05,0.000828506642856197,2.65125758446123,-6.07918879822242e-06,-1.95571683553619e-05,0.000828517712414308
480,2.65131809352731,-6.18292519711295e-06,-1.95476241362097e-05,0.00087330806278724,2.65131813582659,-6.18752854053991e-06,-1.95466733347785e-05,0.000873318459388129
481,2.65137747354976,-6.29303903754445e-06,-1.94854578432988e-05,0.000918944043002861,2.65137751578553,-6.29961546953949e-06,-1.94856815580049e-05,0.000918953099500235
482,2.65143553581373,-6.40667412645782e-06,-1.93698543437318e-05,0.000965026391435111,2.65143557619887,-6.41533208997321e-06,-1.93715219390704e-05,0.000965033377044942
483,2.65149213579653,-6.52382042575379e-06,-1.91981160214239e-05,0.00101105708073936,2.651492172229,-6.53451025109224e-06,-1.92014396054652e-05,0.00101106125487552
484,2.65154713253714,-6.64445157124718e-06,-1.89675227203079e-05,0.00105641131410863,2.65154716270052,-6.65692257015905e-06,-1.89726171722293e-05,0.0010564119954111
485,2.65160038456691,-6.75619466377257e-06,-1.86798322622514e-05,0.00110027385546757,2.65160041045165,-6.78227318621809e-06,-1.86822043504981e-05,0.00110031736881451
486,2.65165176691006,-6.90281310085397e-06,-1.83168198822954e-05,0.00114186983731321,2.65165178267554,-6.91018802331506e-06,-1.83273575147189e-05,0.00114185023408086
487,2.65170114916586,-7.03051079951106e-06,-1.78937649777441e-05,0.00117993382787076,2.65170115125077,-7.04020484528689e-06,-1.79052909008762e-05,0.00117991223089509
488,2.65174840737828,-7.16193212358454e-06,-1.74016211379814e-05,0.00121325047720025,2.65174839305995,-7.17176351087356e-06,-1.74133410381964e-05,0.00121322687498786
489,2.65179342166652,-7.29530932637291e-06,-1.68376267055581e-05,0.00124036633560185,2.65179339029597,-7.3041969864428e-06,-1.68490457740537e-05,0.00124034091920457
490,2.65183607836174,-7.43030072698596e-06,-1.61996756095788e-05,0.00125966409533505,2.65183603075486,-7.43672383804641e-06,-1.62102387733517e-05,0.00125963734172073
491,2.65187626999973,-7.56556376321516e-06,-1.54860255063201e-05,0.00126939096288616,2.6518762081147,-7.56844309284535e-06,-1.54951595950107e-05,0.00126936362246813
492,2.6519138954622,-7.69967468471747e-06,-1.46953328404951e-05,0.00126770576097428,2.6519138221999,-7.6983325126342e-06,-1.47025783141148e-05,0.00126767889408901
493,2.65194886030712,-7.83110304002927e-06,-1.38268686665159e-05,0.0012527482976071,2.65194877923007,-7.82525143122507e-06,-1.38319321396885e-05,0.00125272289639369
494,2.65198107704968,-7.95822220102004e-06,-1.28806699852634e-05,0.00122273148198621,2.65198099205304,-7.94794933677752e-06,-1.28834695941397e-05,0.00122270821409419
