step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
21,1.75516304466335,0.479519591707153,-0.700018870464466,0.644898358679583,-0.0147632204412834,-0.215957025464571,0.0388604386793813,-0.0251861132727981,2.40978122520602,3.50398620992226e-07,0.0163817466507305,0.603058208382222,1.75516320661116,0.479519740900939,-0.700018880527026,0.644898450779836,-0.0147633523237421,-0.215957044489722,0.0388605208530091,-0.0251861430763217,2.4097811635257,2.82366502176598e-07,0.0163819108707805,0.603057800272456
22,1.73064544466542,0.501327490697634,-0.710021883407058,0.657066658124669,-0.0151657878203297,-0.2164665514994,0.0381097307217415,-0.0254988386228021,2.43940131584023,4.01350168834894e-07,0.0166907901093815,0.580969188682096,1.7306456071623,0.501327648395369,-0.710021893602366,0.65706676212392,-0.0151658713068237,-0.216466568166945,0.0381098083945404,-0.0254988617605245,2.43940123726982,3.03642625645662e-07,0.0166909611088759,0.580968908205923
23,1.70504620098649,0.522825295735633,-0.720025197703915,0.669377290862749,-0.015577276417661,-0.21693502314583,0.0373785758057624,-0.0257333019614822,2.4679421141513,4.38456978995739e-07,0.01700355833637,0.559829225253624,1.70504636234412,0.522825460934222,-0.720025208015933,0.66937740480264,-0.0155773175635915,-0.21693503739134,0.0373786478895616,-0.025733318350526,2.46794202444865,3.23758536939636e-07,0.0170037257877648,0.559829047614388
24,1.67838130807277,0.54399988969086,-0.730028826793582,0.681792711947061,-0.0159969258615363,-0.21736125436749,0.0366684312415003,-0.0258932677905332,2.4954512420189,4.65254082538679e-07,0.0173190921337458,0.539652298107109,1.67838146684284,0.544000061354389,-0.730028837226992,0.681792833581719,-0.0159969305207111,-0.217361266234525,0.0366684971975498,-0.0258932777277573,2.49545114578132,3.42541209267147e-07,0.0173192488220691,0.539652202319849
25,1.65066742619192,0.564838372517266,-0.740032783938128,0.694277174026225,-0.0164240328703165,-0.217744163901886,0.0359803809696795,-0.0259824285199654,2.52197671017835,4.84402025342778e-07,0.0176364787047107,0.520439353434413,1.65066758117008,0.564838549601166,-0.740032794510662,0.694277301039389,-0.0164240065213783,-0.21774417349878,0.0359804406356256,-0.0259824325626705,2.52197661102742,3.59844872477448e-07,0.0176366200008591,0.520439321853927
26,1.62192187103181,0.585328069320152,-0.750037082211617,0.706796686389516,-0.0168579479712476,-0.218082777993686,0.0353151887237198,-0.0260043724845818,2.54756633257714,4.9786152938908e-07,0.0179548506172199,0.502180949732891,1.62192202124902,0.585328250792141,-0.750037092947131,0.706796816553033,-0.0168578956225353,-0.21808278546408,0.0353152421852546,-0.0260043713499482,2.54756623331947,3.7554913366228e-07,0.017954973964415,0.502180967616286
27,1.59216260288583,0.605456538281122,-0.760041734488179,0.719318960684788,-0.0172980720083295,-0.218376232867113,0.0346733467222624,-0.0259625617444277,2.57226726380505,5.07045384100008e-07,0.0182733843954949,0.484859550064992,1.59216274759145,0.605456723138813,-0.760041745410913,0.719319091965971,-0.0172979981580296,-0.218376238370161,0.0346733942201648,-0.0259625562284128,2.57226716657095,3.89556872765932e-07,0.0182734888360694,0.484859605173246
28,1.56140821543265,0.625211578435883,-0.770046753429972,0.731813347614524,-0.0177438525717526,-0.218623776929775,0.0340551195344999,-0.0258603178036081,2.59612564240263,5.12946948088084e-07,0.0185912988631069,0.468451475491636,1.56140835407268,0.625211765721122,-0.770046764560186,0.731813478240983,-0.0177437612053841,-0.218623780627187,0.0340551613990767,-0.0258603087184634,2.59612554876483,4.01792054471515e-07,0.0185913846201047,0.468451557731994
29,1.5296779241183,0.644581237300073,-0.780052151475248,0.744250768066645,-0.0181947804470658,-0.218824772701294,0.0334605830562914,-0.0257008136114623,2.61918632384806,5.1624596006947e-07,0.0189078533344846,0.45292854545417,1.52967805631128,0.644581426110157,-0.780052162826196,0.744250896557355,-0.0181946750587491,-0.218824774749236,0.0334606196625431,-0.0257008017400876,2.61918623492279,4.12197557734435e-07,0.0189079214548708,0.452928646562985
30,1.49699155414856,0.663553818338381,-0.790057940826646,0.756603641401012,-0.0186503861542453,-0.21897869846107,0.0328896587399557,-0.0254870704466932,2.64149268843241,5.17393367869337e-07,0.019222345730573,0.438259436607463,1.496991679661,0.663554007834422,-0.790057952402768,0.756603766571842,-0.0186502697818427,-0.218978699005475,0.0328896904780451,-0.0254870565115235,2.64149260496489,4.20733092037644e-07,0.0192223977913661,0.438259549871837
31,1.46336952809978,0.682117888272382,-0.800064133439777,0.768845812989174,-0.0191102366245611,-0.219085149610343,0.0323421433538753,-0.025221958512065,2.66308651084339,5.1667790922341e-07,0.0195341106773141,0.42441079375882,1.4633696468224,0.682118077685097,-0.800064145235927,0.768845933940166,-0.0191101118916738,-0.219085148784605,0.0323421706106026,-0.0252219431559962,2.66308643327976,4.2737324424302e-07,0.0195341485514828,0.424410913774273
32,1.42883285315635,0.700262284222608,-0.810070741012147,0.780952482586654,-0.0195739320457769,-0.219143839744541,0.0318177346266632,-0.0249082002751095,2.68400787993811,5.14277072578117e-07,0.0198425176297256,0.411348126295196,1.42883296508193,0.700262472855868,-0.810070753013641,0.780952598677242,-0.0195738012058393,-0.219143837668825,0.0318177577746283,-0.0249081840519966,2.68400780848578,4.32105680870582e-07,0.0198425433067602,0.411348248756412
33,1.39340310798315,0.717976120680505,-0.820077774972436,0.792900134693599,-0.0200411028929889,-0.219154601432701,0.0313160531690781,-0.0245483757741584,2.70429515879725,5.10295304462677e-07,0.020146969053506,0.399036521673705,1.39340321318647,0.717976307912955,-0.820077787155708,0.792900245510778,-0.0200409678723955,-0.219154598214302,0.0313160725610239,-0.0245483591466032,2.70429509347515,4.34929516764246e-07,0.0201469845075755,0.399036643194511
34,1.35710242924139,0.735248796306034,-0.830085246470116,0.804666471718795,-0.02051140715253,-0.219117386701486,0.0308366610768206,-0.0241449292675492,2.72398497665453,5.04791572620505e-07,0.020446898685496,0.387441204857967,1.3571025278616,0.73524898159111,-0.830085258803793,0.80466657704214,-0.0205112695909769,-0.219117382435836,0.030836677043317,-0.0241449126099591,2.72398491733499,4.35853851327597e-07,0.0204469057839088,0.387441322817657
35,1.31995349775656,0.752070000546789,-0.840093166365402,0.816230350492019,-0.0209845277391719,-0.219032267222117,0.0303790776079987,-0.0237001767377173,2.7431122456547,4.97799186517071e-07,0.0207417698873139,0.376527969475173,1.31995358998185,0.752070183411426,-0.840093178811634,0.816230450258457,-0.0209843890262793,-0.219032261994135,0.030379090457155,-0.0237001603429271,2.74311219209802,4.34896466958407e-07,0.0207417703318447,0.37652808188762
36,1.28197952434714,0.768429720074613,-0.850101545219532,0.827571722458794,-0.0214601701017829,-0.218899434199303,0.0299427923073782,-0.0232163138729918,2.76171019659616,4.89339011966522e-07,0.021031074100261,0.366263503254153,1.28197961040183,0.768429900116917,-0.850101557735428,0.82757181672914,-0.0214600314096565,-0.218899428084879,0.0299428023256717,-0.0232162979610528,2.76171014847912,4.32082680167854e-07,0.0210310693945275,0.366263608656711
