step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
42,-0.454581243268443,0.883246081624393,-1.00546193119382,1.00907436034527,-0.0089537843850518,0.0113587684095427,0.109754583389801,0.00225661730208853,3.60614956206592,-0.025817182592114,0.105116671692686,1.03071639183508,-0.461072691376706,0.887362368633406,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.62079632679487,-1.65517205429283e-17,0.101411272958268,0.994844587720607
43,-0.499268640727762,0.85991251808496,-1.00506821360828,1.00758692433227,-0.0073882237154268,0.0104627383828336,0.108657201315125,0.00187931610311714,3.65786310816043,-0.0223416698029906,0.10529643490702,1.02714638867243,-0.504846104599851,0.863209366648905,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.67079632679487,-1.74346213348546e-17,0.101411272958268,0.994844587720607
44,-0.542594517601138,0.834273519126006,-1.00469212855479,1.0063447639259,-0.0060758184089878,0.00962514144961103,0.107704847839391,0.00157756037611656,3.70940648982925,-0.0193055184863483,0.105280825866094,1.02383889276887,-0.547357665480265,0.836898790798531,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.72079632679487,-1.69931709388914e-17,0.101411272958268,0.994844587720607
45,-0.584460769799531,0.806418099647253,-1.00433571208842,1.00530250731761,-0.00497579558135012,0.00884336923297388,0.106880028412986,0.001334319484952,3.76079180218178,-0.0166720712336258,0.105127688828443,1.02079621278501,-0.58850111725534,0.808496403819624,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.77079632679487,-1.80967969287993e-17,0.101411272958268,0.994844587720607
46,-0.624772180796458,0.77643730423806,-1.00400007133553,1.00442428921231,-0.00405326761183506,0.00811505023785847,0.106166365103895,0.00113615303254999,3.81203140894147,-0.0144005634191915,0.104884456397694,1.01801358534715,-0.628173622722734,0.778073196887956,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.82079632679487,-1.7213896136873e-17,0.101411272958268,0.994844587720607
47,-0.663436745984746,0.744424413705313,-1.00368559870744,1.00368181330514,-0.00327879105411964,0.00743792281094098,0.105548910638016,0.000972654391750125,3.86313756888842,-0.0124490401535087,0.104588693975691,1.01548119692141,-0.66627602127982,0.745705212176756,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.87079632679487,-1.8758972522744e-17,0.101411272958268,0.994844587720607
48,-0.700365969647307,0.71047510178614,-1.0033921533348,1.00305271473192,-0.00262780277537196,0.00680975216188522,0.105014304418675,0.000835911720417978,3.91412216386969,-0.0107765013027484,0.104269058318024,1.01318584944546,-0.70271307677355,0.711473352790882,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.92079632679487,-1.92004229187072e-17,0.101411272958268,0.994844587720607
49,-0.735475137142634,0.674687543810805,-1.00311921100519,1.002519211344,-0.00208000053150163,0.00622828198970349,0.104550808721527,0.000720011921860731,3.96499651140988,-0.00934438248496279,0.1039464823129,1.01111229308449,-0.737393715541243,0.675463180551189,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.97079632679487,-1.96418733146703e-17,0.101411272958268,0.994844587720607
50,-0.768683564953738,0.637162479902217,-1.00286598509411,1.00206701967245,-0.00161871799874849,0.00569121233340836,0.104148258696829,0.000620602312135174,4.01577124573999,-0.00811748607508671,0.103635442855081,1.00924425988733,-0.770231254047306,0.637764702134543,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.02079632679487,-1.8758972522744e-17,0.101411272958268,0.994844587720607
51,-0.799914831085062,0.598003235773754,-1.00263152168926,1.00168450409985,-0.00123032930391216,0.00519619643432315,0.103797954605484,0.000534516560150892,4.06645625250888,-0.007064473726614,0.103345208510408,1.00756523762553,-0.801143615546933,0.598472144103997,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.07079632679487,-2.11869497005414e-17,0.101411272958268,0.994844587720607
52,-0.829096987990644,0.557315704413407,-1.0024147724333,1.00136202467504,-0.000903705607455233,0.00474085057620514,0.103492519399177,0.000459465491674568,4.11706064424582,-0.0061580235683336,0.103080997482782,1.00605902483817,-0.830053535235222,0.557683717391458,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.12079632679487,-2.03040489086151e-17,0.101411272958268,0.994844587720607
53,-0.856162759840546,0.515208291995749,-1.00221464864969,1.00109144899421,-0.000629736310199341,0.00432277200163499,0.103225739694572,0.000393789255962159,4.16759276558355,-0.00537474335587346,0.102845003913323,1.0047101070975,-0.856888753368948,0.515501371821506,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.17079632679487,-2.00833237106335e-17,0.101411272958268,0.994844587720607
54,-0.88104972552926,0.471791831302197,-1.00203006015575,1.00086579563457,-0.000400919816323567,0.00393956105018155,0.102992403618326,0.000336264793297785,4.21806021917503,-0.00469491725031382,0.102637271987314,1.00350389162842,-0.881582195878288,0.472030541289925,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.22079632679487,-2.09662245025598e-17,0.101411272958268,0.994844587720607
55,-0.903700488434863,0.427179465797785,-1.0018599418747,1.00067897996557,-0.000211023231291144,0.0035888446003119,0.102788145040037,0.000285961178877063,4.26846990504212,-0.00410214989584255,0.102456413262791,1.00242683338167,-0.904072142017065,0.427379880233874,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.27079632679487,-2.03040489086151e-17,0.101411272958268,0.994844587720607
56,-0.924062833575007,0.381486507340253,-1.00170327099174,1.00052563715976,-5.4806591685214e-05,0.00326829870922972,0.102609300412318,0.000242134951914692,4.3188280677181,-0.00358295802580458,0.102300173803393,1.00146648104758,-0.924302378632468,0.381660992052376,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.32079632679487,-1.89796977207256e-17,0.101411272958268,0.994844587720607
57,-0.942089872490118,0.334830270306656,-1.00155907699953,1.00040100142323,7.21951093708212e-05,0.00297566902796215,0.102452781793068,0.000204157708791757,4.36914034695679,-0.00312634755985375,0.102165864910547,1.00061146673844,-0.942222340668664,0.33498815015595,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.37079632679487,-2.00833237106335e-17,0.101411272958268,0.994844587720607
58,-0.957740175922734,0.287329884728532,-1.00142644657959,1.00030082454234,0.000173840034072788,0.00270878812588936,0.102315967589728,0.000171468830050207,4.41941182896798,-0.00272340342256167,0.10205067530839,0.999851458476684,-0.957787237553097,0.28747801234259,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.42079632679487,-1.8758972522744e-17,0.101411272958268,0.994844587720607
59,-0.970977894156464,0.23910609083841,-1.00130452488791,1.00022132058908,0.000253506025192397,0.00246558929737747,0.102196611071301,0.000143547050942462,4.46964709610775,-0.00236691027810857,0.101951884286029,0.999177090409793,-0.970958165149599,0.239249329214029,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,4.47079632679487,-1.80967969287993e-17,0.101411272958268,0.994844587720607
